OrderID,OrderDate,ShipDate,Region,State,Category,Sub-Category,Quantity,UnitPrice,Discount,Sales,Cost,Profit,CustomerName,Segment,ShipMode,Year,Month,OrderWeek,DeliveryDays,ProfitMargin
ORD-2026-100134,2022-02-05,2022-02-07,East,Pennsylvania,Furniture,Furnishings,2,234.4,0.05,445.36,295.41,149.95,Tammy Martin,Corporate,Second Class,2022,2022-02,5,2,0.3366939105442788
ORD-2024-100135,2023-03-04,2023-03-07,East,Pennsylvania,Technology,Accessories,3,574.03,0.2,1377.67,1015.74,361.93,Timothy Swanson,Consumer,Standard Class,2023,2023-03,9,3,0.26271167986527977
ORD-2025-100136,2023-03-18,2023-03-25,East,New York,Office Supplies,Binders,2,16.81,0.0,33.62,16.24,17.38,Amy Frazier MD,Consumer,Standard Class,2023,2023-03,11,7,0.5169541939321832
ORD-2026-100137,2023-10-10,2023-10-15,South,Georgia,Furniture,Furnishings,2,275.96,0.0,551.92,359.55,192.37,Bruce Thomas,Consumer,Standard Class,2023,2023-10,41,5,0.34854689085374696
ORD-2024-100138,2023-04-01,2023-04-06,East,New York,Technology,Accessories,2,764.18,0.0,1528.36,872.36,656.0,Lisa Clark,Consumer,Standard Class,2023,2023-04,13,5,0.4292182470098668
ORD-2025-100139,2024-02-09,2024-02-16,East,New York,Office Supplies,Storage,4,20.88,0.0,83.52,37.91,45.61,Ryan Novak,Consumer,Standard Class,2024,2024-02,6,7,0.5460967432950192
ORD-2026-100140,2023-11-09,2023-11-14,Central,Illinois,Technology,Accessories,2,817.77,0.0,1635.54,1017.68,617.86,Alyssa Lewis,Consumer,Standard Class,2023,2023-11,45,5,0.37777125597661937
ORD-2024-100141,2024-05-08,2024-05-11,West,Washington,Technology,Copiers,4,614.03,0.15,2087.7,1530.54,557.16,Glenn Collins,Consumer,Same Day,2024,2024-05,19,3,0.2668774249173732
ORD-2025-100142,2024-06-20,2024-06-22,East,New Jersey,Furniture,Chairs,2,259.05,0.0,518.1,342.59,175.51,Michael Mata,Consumer,Standard Class,2024,2024-06,25,2,0.3387569967187801
ORD-2026-100143,2023-06-27,2023-06-30,West,California,Furniture,Chairs,1,251.47,0.0,251.47,157.15,94.32,Daniel Wright,Corporate,Standard Class,2023,2023-06,26,3,0.3750745615779218
ORD-2024-100144,2022-12-11,2022-12-13,Central,Illinois,Furniture,Furnishings,2,243.08,0.0,486.16,289.72,196.44,Mary Blake MD,Corporate,Standard Class,2022,2022-12,49,2,0.40406450551258843
ORD-2025-100145,2022-09-20,2022-09-23,South,Florida,Office Supplies,Labels,2,18.58,0.05,35.3,18.01,17.29,Steven Taylor,Corporate,Second Class,2022,2022-09,38,3,0.4898016997167139
ORD-2026-100146,2023-12-04,2023-12-07,East,Massachusetts,Office Supplies,Storage,2,18.78,0.0,37.56,18.5,19.06,Daniel Sandoval,Consumer,Standard Class,2023,2023-12,49,3,0.507454739084132
ORD-2024-100147,2023-02-09,2023-02-10,Central,Texas,Technology,Accessories,2,778.56,0.05,1479.26,884.91,594.35,Michael Huynh,Consumer,Standard Class,2023,2023-02,6,1,0.40178873220393985
ORD-2025-100148,2023-04-10,2023-04-12,South,North Carolina,Office Supplies,Storage,2,18.81,0.0,37.62,18.28,19.34,Denise Fernandez,Consumer,Second Class,2023,2023-04,15,2,0.5140882509303563
ORD-2026-100149,2022-08-15,2022-08-18,South,Florida,Office Supplies,Binders,2,20.7,0.15,35.19,19.96,15.23,Christopher Brown,Consumer,Standard Class,2022,2022-08,33,3,0.43279340721795967
ORD-2024-100150,2022-08-30,2022-08-31,South,Tennessee,Office Supplies,Labels,3,18.25,0.0,54.75,26.69,28.06,Christopher Santos,Consumer,First Class,2022,2022-08,35,1,0.5125114155251141
ORD-2025-100151,2023-08-04,2023-08-09,East,Massachusetts,Office Supplies,Binders,1,21.9,0.1,19.71,9.52,10.19,Brandy Smith,Consumer,Standard Class,2023,2023-08,31,5,0.5169964485032977
ORD-2026-100152,2022-08-20,2022-08-23,West,Nevada,Office Supplies,Labels,4,22.95,0.0,91.8,44.39,47.41,Christine Park,Consumer,Standard Class,2022,2022-08,33,3,0.5164488017429194
ORD-2024-100153,2023-09-15,2023-09-17,South,Florida,Office Supplies,Storage,4,17.93,0.0,71.72,35.31,36.41,Jennifer Chavez,Consumer,First Class,2023,2023-09,37,2,0.5076687116564417
ORD-2025-100154,2024-02-17,2024-02-22,South,North Carolina,Technology,Accessories,5,626.04,0.0,3130.2,1754.92,1375.28,Jason Baker,Corporate,Standard Class,2024,2024-02,7,5,0.4393585074436138
ORD-2026-100155,2023-05-03,2023-05-06,South,Georgia,Office Supplies,Paper,4,17.09,0.15,58.11,30.42,27.69,Adriana Roth,Consumer,Second Class,2023,2023-05,18,3,0.476510067114094
ORD-2024-100156,2023-10-23,2023-10-30,West,Nevada,Office Supplies,Labels,2,22.73,0.0,45.46,22.46,23.0,Eileen Thompson,Home Office,Standard Class,2023,2023-10,43,7,0.5059392872855257
ORD-2025-100157,2023-04-11,2023-04-13,East,Massachusetts,Furniture,Chairs,2,264.83,0.0,529.66,341.05,188.61,Sheila Smith,Consumer,Standard Class,2023,2023-04,15,2,0.35609636370501835
ORD-2026-100158,2022-01-19,2022-01-21,West,Oregon,Office Supplies,Binders,2,21.74,0.0,43.48,18.62,24.86,Brandon Jackson,Consumer,Second Class,2022,2022-01,3,2,0.5717571297148114
ORD-2024-100159,2023-03-25,2023-03-28,Central,Michigan,Technology,Accessories,2,760.47,0.0,1520.94,885.06,635.88,Ralph Richardson,Corporate,Standard Class,2023,2023-03,12,3,0.41808355359185767
ORD-2025-100160,2023-08-21,2023-08-26,West,Washington,Technology,Accessories,3,821.51,0.0,2464.53,1389.88,1074.65,Teresa Flores,Consumer,First Class,2023,2023-08,34,5,0.43604662958048795
ORD-2026-100161,2022-04-11,2022-04-13,Central,Texas,Office Supplies,Paper,4,16.34,0.1,58.82,28.35,30.47,Alicia Jackson,Corporate,Standard Class,2022,2022-04,15,2,0.5180210812648759
ORD-2024-100162,2023-06-10,2023-06-15,East,Pennsylvania,Furniture,Furnishings,5,287.88,0.1,1295.46,914.51,380.95,Teresa Lee,Consumer,Standard Class,2023,2023-06,23,5,0.2940654284964414
ORD-2025-100163,2022-04-19,2022-04-24,West,Washington,Furniture,Furnishings,3,228.5,0.0,685.5,417.82,267.68,Craig Rivers,Corporate,Second Class,2022,2022-04,16,5,0.39048869438366157
ORD-2026-100164,2024-08-28,2024-09-02,West,California,Furniture,Chairs,3,194.0,0.0,582.0,388.25,193.75,Laura Oconnor,Consumer,Standard Class,2024,2024-08,35,5,0.3329037800687285
ORD-2024-100165,2023-02-04,2023-02-07,South,Florida,Technology,Computers,1,711.83,0.0,711.83,450.47,261.36,William Mckinney,Consumer,Standard Class,2023,2023-02,5,3,0.36716631780059844
ORD-2025-100166,2023-08-04,2023-08-09,East,Pennsylvania,Technology,Accessories,4,551.45,0.15,1874.93,1389.91,485.02,Joseph Baker,Corporate,Standard Class,2023,2023-08,31,5,0.2586869909809966
ORD-2026-100167,2024-03-19,2024-03-21,South,Tennessee,Furniture,Tables,3,276.59,0.2,663.82,517.38,146.44,Sarah Mclaughlin,Consumer,First Class,2024,2024-03,12,2,0.22060197041366633
ORD-2024-100168,2023-08-05,2023-08-07,East,Pennsylvania,Furniture,Furnishings,3,229.22,0.0,687.66,454.39,233.27,Alan Hood,Consumer,Standard Class,2023,2023-08,31,2,0.3392228717680249
ORD-2025-100169,2023-11-03,2023-11-06,South,Tennessee,Office Supplies,Labels,5,17.99,0.0,89.95,40.33,49.62,Anthony Myers,Home Office,Same Day,2023,2023-11,44,3,0.551639799888827
ORD-2026-100170,2023-03-21,2023-03-23,West,California,Furniture,Chairs,1,268.32,0.05,254.9,171.64,83.26,Brandon Diaz,Home Office,Standard Class,2023,2023-03,12,2,0.32663789721459396
ORD-2024-100171,2022-01-28,2022-02-02,East,Massachusetts,Technology,Phones,3,607.99,0.05,1732.77,1039.3,693.47,Stephen Green,Consumer,First Class,2022,2022-01,4,5,0.40020891405091275
ORD-2025-100172,2023-03-11,2023-03-14,West,Nevada,Furniture,Furnishings,1,243.47,0.0,243.47,165.55,77.92,Melissa Allen,Corporate,Standard Class,2023,2023-03,10,3,0.32003942990922907
ORD-2026-100173,2022-02-01,2022-02-04,South,Georgia,Office Supplies,Paper,2,20.86,0.0,41.72,18.55,23.17,Audrey Cole,Home Office,Standard Class,2022,2022-02,5,3,0.5553691275167786
ORD-2024-100174,2024-03-06,2024-03-11,Central,Illinois,Furniture,Chairs,2,224.88,0.0,449.76,298.3,151.46,Daniel Pierce,Consumer,Standard Class,2024,2024-03,10,5,0.3367573817146923
ORD-2025-100175,2023-01-14,2023-01-17,Central,Texas,Technology,Copiers,2,806.73,0.0,1613.46,932.86,680.6,Omar Kelly,Corporate,Standard Class,2023,2023-01,2,3,0.4218263855317145
ORD-2026-100176,2022-08-26,2022-08-29,West,Nevada,Office Supplies,Storage,2,18.3,0.0,36.6,17.86,18.74,Justin Robinson,Consumer,Standard Class,2022,2022-08,34,3,0.5120218579234972
ORD-2024-100177,2022-08-08,2022-08-11,South,Tennessee,Technology,Copiers,6,627.82,0.2,3013.54,2234.64,778.9,Heather Ball,Consumer,Second Class,2022,2022-08,32,3,0.25846678656994765
ORD-2025-100178,2022-06-11,2022-06-13,West,Washington,Office Supplies,Labels,1,22.74,0.05,21.6,9.86,11.74,Priscilla Johnson,Consumer,First Class,2022,2022-06,23,2,0.5435185185185185
ORD-2026-100179,2023-10-28,2023-10-30,East,Massachusetts,Furniture,Bookcases,3,258.3,0.0,774.9,474.74,300.16,Tammy Rodriguez,Corporate,First Class,2023,2023-10,43,2,0.38735320686540203
ORD-2024-100180,2024-03-08,2024-03-10,East,Pennsylvania,Technology,Accessories,5,761.5,0.05,3617.12,2242.19,1374.93,Brooke Diaz,Corporate,Second Class,2024,2024-03,10,2,0.3801173309152033
ORD-2025-100181,2023-09-12,2023-09-15,Central,Ohio,Office Supplies,Storage,2,17.78,0.05,33.78,17.58,16.2,Grant Rasmussen,Consumer,Standard Class,2023,2023-09,37,3,0.4795737122557726
ORD-2026-100182,2023-08-02,2023-08-05,East,Massachusetts,Office Supplies,Labels,1,21.21,0.1,19.09,9.65,9.44,James Torres,Corporate,First Class,2023,2023-08,31,3,0.4944997380827658
ORD-2024-100183,2023-02-05,2023-02-10,Central,Michigan,Office Supplies,Paper,3,19.09,0.0,57.27,25.36,31.91,Wayne Hatfield,Consumer,Standard Class,2023,2023-02,5,5,0.5571852627902916
ORD-2025-100184,2023-10-21,2023-10-28,West,Oregon,Office Supplies,Binders,2,17.27,0.2,27.63,15.06,12.57,Elizabeth Little,Corporate,Same Day,2023,2023-10,42,7,0.45494028230184586
ORD-2026-100185,2024-06-17,2024-06-22,East,Pennsylvania,Furniture,Tables,4,226.71,0.0,906.84,544.27,362.57,April Smith,Consumer,Standard Class,2024,2024-06,25,5,0.3998169467601782
ORD-2024-100186,2022-09-22,2022-09-23,South,Tennessee,Office Supplies,Labels,1,25.02,0.0,25.02,11.93,13.09,Donald Wiley,Corporate,Standard Class,2022,2022-09,38,1,0.5231814548361311
ORD-2025-100187,2024-09-14,2024-09-19,East,New York,Office Supplies,Binders,5,16.1,0.1,72.45,37.53,34.92,Patricia Jones,Corporate,Standard Class,2024,2024-09,37,5,0.48198757763975153
ORD-2026-100188,2024-05-18,2024-05-21,East,New York,Furniture,Bookcases,1,235.12,0.1,211.61,139.9,71.71,Isaac Torres,Home Office,Standard Class,2024,2024-05,20,3,0.3388781248523226
ORD-2024-100189,2022-12-09,2022-12-12,South,Georgia,Office Supplies,Labels,2,19.16,0.15,32.57,17.53,15.04,Kevin Harrison,Corporate,Second Class,2022,2022-12,49,3,0.46177463923856304
ORD-2025-100190,2024-04-02,2024-04-05,South,Tennessee,Office Supplies,Binders,3,19.15,0.0,57.45,28.38,29.07,Chad Foster,Consumer,Standard Class,2024,2024-04,14,3,0.5060052219321148
ORD-2026-100191,2022-08-02,2022-08-05,East,New York,Office Supplies,Paper,3,16.6,0.05,47.31,22.87,24.44,Jamie Erickson,Consumer,Standard Class,2022,2022-08,31,3,0.5165926865356162
ORD-2024-100192,2023-11-20,2023-11-23,West,California,Furniture,Chairs,4,172.21,0.0,688.84,419.72,269.12,Ian Schultz,Consumer,Standard Class,2023,2023-11,47,3,0.3906857906044945
ORD-2025-100193,2022-08-21,2022-08-24,East,New York,Office Supplies,Storage,4,19.3,0.0,77.2,37.85,39.35,Laurie Adams,Consumer,Standard Class,2022,2022-08,33,3,0.5097150259067358
ORD-2026-100194,2022-01-19,2022-01-22,South,Florida,Technology,Copiers,5,709.5,0.1,3192.75,1955.32,1237.43,Shawn Sandoval,Corporate,First Class,2022,2022-01,3,3,0.38757497455171874
ORD-2024-100195,2023-11-20,2023-11-23,West,Washington,Furniture,Chairs,3,283.96,0.15,724.1,533.78,190.32,Christina Rivas,Consumer,Second Class,2023,2023-11,47,3,0.26283662477558345
ORD-2025-100196,2024-02-09,2024-02-12,East,New Jersey,Office Supplies,Labels,3,25.28,0.0,75.84,33.21,42.63,Mr. Joel Allen,Consumer,Second Class,2024,2024-02,6,3,0.5621044303797469
ORD-2026-100197,2023-09-21,2023-09-28,West,Oregon,Office Supplies,Storage,5,21.92,0.1,98.64,48.45,50.19,Jessica Johnson,Consumer,First Class,2023,2023-09,38,7,0.5088199513381995
ORD-2024-100198,2022-10-21,2022-10-26,West,Oregon,Office Supplies,Labels,1,19.53,0.0,19.53,9.49,10.04,John Flores,Corporate,Standard Class,2022,2022-10,42,5,0.5140809011776752
ORD-2025-100199,2024-03-10,2024-03-15,South,Tennessee,Technology,Computers,1,677.12,0.0,677.12,404.07,273.05,Lindsay Lopez,Consumer,Standard Class,2024,2024-03,10,5,0.40325200850661624
ORD-2026-100200,2022-01-07,2022-01-09,South,Florida,Office Supplies,Storage,3,19.82,0.0,59.46,26.97,32.49,Jeffrey Li,Corporate,Standard Class,2022,2022-01,1,2,0.5464177598385469
ORD-2024-100201,2024-05-30,2024-06-02,East,Pennsylvania,Office Supplies,Storage,3,17.32,0.0,51.96,22.95,29.01,Mark Little,Home Office,Standard Class,2024,2024-05,22,3,0.5583140877598153
ORD-2025-100202,2023-07-17,2023-07-18,Central,Texas,Office Supplies,Paper,1,20.23,0.1,18.21,9.15,9.06,Mark Wilson,Consumer,Standard Class,2023,2023-07,29,1,0.4975288303130148
ORD-2026-100203,2023-10-08,2023-10-11,South,Florida,Technology,Phones,2,921.17,0.0,1842.34,1054.7,787.64,Jeffery Phillips,Corporate,Standard Class,2023,2023-10,40,3,0.4275215215432548
ORD-2024-100204,2022-12-20,2022-12-23,Central,Illinois,Furniture,Chairs,3,195.83,0.0,587.49,355.06,232.43,Denise Hunter,Corporate,Same Day,2022,2022-12,51,3,0.3956322660811248
ORD-2025-100205,2024-06-27,2024-06-30,Central,Michigan,Office Supplies,Binders,3,19.54,0.05,55.69,25.65,30.04,Beth Ruiz,Home Office,Second Class,2024,2024-06,26,3,0.5394146166277608
ORD-2026-100206,2024-06-04,2024-06-07,South,North Carolina,Technology,Computers,3,820.97,0.05,2339.76,1474.77,864.99,Theodore Nguyen,Consumer,Second Class,2024,2024-06,23,3,0.36969176325777
ORD-2024-100207,2024-07-25,2024-07-30,South,Georgia,Furniture,Tables,2,248.44,0.0,496.88,315.37,181.51,Brandy Barry,Consumer,Standard Class,2024,2024-07,30,5,0.36529946868459184
ORD-2025-100208,2023-02-11,2023-02-14,Central,Michigan,Office Supplies,Paper,4,23.94,0.05,90.97,44.76,46.21,Kenneth Wright,Corporate,Standard Class,2023,2023-02,6,3,0.5079696603275805
ORD-2026-100209,2023-05-26,2023-05-28,South,Florida,Office Supplies,Binders,2,17.35,0.0,34.7,17.11,17.59,Holly Strickland,Consumer,Second Class,2023,2023-05,21,2,0.5069164265129682
ORD-2024-100210,2022-04-24,2022-04-27,East,New Jersey,Technology,Accessories,5,628.61,0.05,2985.9,1876.36,1109.54,Bethany Mason,Corporate,Same Day,2022,2022-04,16,3,0.37159315449278274
ORD-2025-100211,2023-01-05,2023-01-08,East,Pennsylvania,Office Supplies,Labels,1,22.9,0.0,22.9,9.8,13.1,Sandra Stevens,Home Office,First Class,2023,2023-01,1,3,0.5720524017467249
ORD-2026-100212,2022-07-20,2022-07-25,South,North Carolina,Office Supplies,Storage,3,16.55,0.05,47.17,21.31,25.86,Tina Lindsey,Consumer,Standard Class,2022,2022-07,29,5,0.5482298070807716
ORD-2024-100213,2024-06-28,2024-07-03,East,Pennsylvania,Furniture,Bookcases,1,261.72,0.0,261.72,174.65,87.07,Tyler Martinez,Consumer,Standard Class,2024,2024-06,26,5,0.3326837841968515
ORD-2025-100214,2022-11-18,2022-11-20,East,Pennsylvania,Office Supplies,Storage,3,21.9,0.0,65.7,29.27,36.43,Michael Mccormick,Consumer,Standard Class,2022,2022-11,46,2,0.554490106544901
ORD-2026-100215,2024-03-17,2024-03-20,East,New Jersey,Technology,Phones,2,641.06,0.05,1218.01,803.15,414.86,Shawn Gonzales,Consumer,First Class,2024,2024-03,11,3,0.3406047569395982
ORD-2024-100216,2023-07-20,2023-07-22,South,Georgia,Furniture,Furnishings,2,267.51,0.0,535.02,343.15,191.87,Cynthia Lewis,Consumer,First Class,2023,2023-07,29,2,0.3586221075847632
ORD-2025-100217,2024-02-15,2024-02-18,Central,Ohio,Office Supplies,Paper,4,21.7,0.0,86.8,42.36,44.44,Cynthia Beck,Corporate,Standard Class,2024,2024-02,7,3,0.5119815668202765
ORD-2026-100218,2023-01-25,2023-01-28,East,Pennsylvania,Office Supplies,Labels,2,22.23,0.0,44.46,21.61,22.85,Lee Burke,Corporate,First Class,2023,2023-01,4,3,0.5139451192082771
ORD-2024-100219,2024-03-29,2024-04-01,East,New Jersey,Office Supplies,Storage,2,20.19,0.15,34.32,19.56,14.76,Vanessa Wright,Corporate,Standard Class,2024,2024-03,13,3,0.43006993006993005
ORD-2025-100220,2023-12-26,2023-12-31,East,New York,Technology,Copiers,1,653.39,0.05,620.72,413.68,207.04,Sharon Webb,Consumer,Standard Class,2023,2023-12,52,5,0.3335481376466039
ORD-2026-100221,2023-12-24,2023-12-27,West,California,Office Supplies,Storage,4,23.05,0.0,92.2,44.76,47.44,Todd Landry,Consumer,Standard Class,2023,2023-12,51,3,0.5145336225596528
ORD-2024-100222,2022-04-10,2022-04-15,South,Florida,Office Supplies,Labels,5,21.51,0.0,107.55,52.73,54.82,Jesus Huber,Consumer,Second Class,2022,2022-04,14,5,0.5097164109716411
ORD-2025-100223,2022-11-22,2022-11-25,East,Pennsylvania,Technology,Accessories,2,709.53,0.1,1277.15,878.45,398.7,Christopher Cox,Consumer,Standard Class,2022,2022-11,47,3,0.31217946208354536
ORD-2026-100224,2023-08-09,2023-08-10,East,New Jersey,Office Supplies,Paper,3,19.25,0.05,54.86,25.98,28.88,Denise Reed,Home Office,Standard Class,2023,2023-08,32,1,0.5264309150565074
ORD-2024-100225,2023-06-25,2023-06-28,South,Georgia,Office Supplies,Paper,3,18.94,0.1,51.14,26.5,24.64,Thomas Young,Consumer,Standard Class,2023,2023-06,25,3,0.4818146265154478
ORD-2025-100226,2024-01-15,2024-01-17,West,Oregon,Furniture,Bookcases,3,239.92,0.05,683.77,462.14,221.63,Michael Alexander,Corporate,Second Class,2024,2024-01,3,2,0.3241294587361247
ORD-2026-100227,2024-08-30,2024-09-06,Central,Ohio,Furniture,Tables,4,259.36,0.05,985.57,656.73,328.84,Kyle Porter,Consumer,Second Class,2024,2024-08,35,7,0.33365463640329956
ORD-2024-100228,2023-05-31,2023-06-07,East,Massachusetts,Technology,Copiers,5,712.59,0.05,3384.8,2155.29,1229.51,Michael Johns,Home Office,First Class,2023,2023-05,22,7,0.3632445048451902
ORD-2025-100229,2023-05-22,2023-05-25,Central,Texas,Technology,Copiers,3,804.43,0.0,2413.29,1342.45,1070.84,Allison Watkins,Corporate,Second Class,2023,2023-05,21,3,0.4437261995035822
ORD-2026-100230,2024-05-31,2024-06-01,South,Florida,Office Supplies,Paper,2,17.84,0.1,32.11,16.11,16.0,Thomas Espinoza,Home Office,Same Day,2024,2024-05,22,1,0.49828713796325136
ORD-2024-100231,2023-01-25,2023-01-28,West,Washington,Office Supplies,Paper,2,22.61,0.0,45.22,22.07,23.15,Christine Larson,Corporate,Standard Class,2023,2023-01,4,3,0.5119416187527642
ORD-2025-100232,2022-11-27,2022-12-02,Central,Ohio,Furniture,Chairs,1,255.46,0.05,242.69,162.3,80.39,Jennifer Villarreal,Consumer,Same Day,2022,2022-11,47,5,0.3312456219868969
ORD-2026-100233,2023-03-22,2023-03-25,Central,Texas,Office Supplies,Labels,2,21.28,0.0,42.56,20.2,22.36,Logan West,Consumer,Same Day,2023,2023-03,12,3,0.525375939849624
ORD-2024-100234,2024-07-18,2024-07-23,East,New Jersey,Office Supplies,Storage,2,21.82,0.0,43.64,20.96,22.68,Zachary Beard,Home Office,Second Class,2024,2024-07,29,5,0.5197066911090742
ORD-2025-100235,2022-04-03,2022-04-06,East,New York,Furniture,Bookcases,4,235.3,0.0,941.2,625.12,316.08,Austin Benton,Consumer,Standard Class,2022,2022-04,13,3,0.3358266043348916
ORD-2026-100236,2022-12-15,2022-12-18,East,New York,Furniture,Bookcases,4,264.06,0.0,1056.24,669.43,386.81,Derek Baker,Corporate,Standard Class,2022,2022-12,50,3,0.3662141180034841
ORD-2024-100237,2023-08-29,2023-09-05,East,Massachusetts,Office Supplies,Paper,5,18.07,0.2,72.28,39.53,32.75,Kenneth Sanchez,Corporate,Standard Class,2023,2023-08,35,7,0.4530990592141671
ORD-2025-100238,2023-08-03,2023-08-06,Central,Michigan,Office Supplies,Labels,3,21.79,0.0,65.37,31.93,33.44,Daniel Hudson,Corporate,Standard Class,2023,2023-08,31,3,0.5115496405078782
ORD-2026-100239,2023-04-07,2023-04-12,West,Nevada,Office Supplies,Storage,2,21.79,0.0,43.58,20.5,23.08,Bruce Hunt,Consumer,Standard Class,2023,2023-04,14,5,0.5296007342817806
ORD-2024-100240,2024-09-21,2024-09-24,Central,Ohio,Technology,Copiers,1,563.5,0.05,535.32,348.43,186.89,Stephanie Elliott,Consumer,First Class,2024,2024-09,38,3,0.3491182843906448
ORD-2025-100241,2022-10-17,2022-10-22,Central,Texas,Office Supplies,Labels,4,18.44,0.0,73.76,35.13,38.63,Jonathan Price,Consumer,Standard Class,2022,2022-10,42,5,0.5237255965292842
ORD-2026-100242,2022-03-26,2022-03-29,Central,Michigan,Furniture,Tables,2,254.02,0.05,482.64,329.5,153.14,Melissa Willis,Consumer,Second Class,2022,2022-03,12,3,0.3172965357202055
ORD-2024-100243,2024-04-05,2024-04-08,West,California,Technology,Computers,2,584.35,0.1,1051.83,699.11,352.72,Sara Jackson,Consumer,Standard Class,2024,2024-04,14,3,0.33533936092334315
ORD-2025-100244,2024-03-09,2024-03-14,South,North Carolina,Office Supplies,Paper,3,18.89,0.0,56.67,26.53,30.14,Brittany Brown,Consumer,Second Class,2024,2024-03,10,5,0.5318510675842597
ORD-2026-100245,2024-07-05,2024-07-08,East,New York,Technology,Computers,6,719.33,0.05,4100.18,2701.66,1398.52,Tiffany Mckee,Consumer,First Class,2024,2024-07,27,3,0.3410874644527801
ORD-2024-100246,2023-04-22,2023-04-24,West,Washington,Office Supplies,Binders,6,21.19,0.0,127.14,55.75,71.39,Miranda Brown,Corporate,Second Class,2023,2023-04,16,2,0.5615070001573069
ORD-2025-100247,2024-07-02,2024-07-03,Central,Michigan,Furniture,Chairs,4,276.71,0.0,1106.84,751.47,355.37,Andrew Yu,Consumer,Standard Class,2024,2024-07,27,1,0.3210671822485635
